COMUNA;TELEFONO;VIVIENDA;PARED;PISO;ENERGIA;ALCANTA;GAS;BASURA;ACUEDUC;ESTRATO;ELIMBASURA;THOGAR;TENEVIV;USOSANI;USANITAR;DUCHA;AGUA;LLEGA;SUMINIS;PREPARAN;COCINA;COCINAN;ALUMBRA;USOTELE;NEVERA;LAVADORA;TVCOLOR;TVCABLE;CALENTA;HORNO;AIRE;COMPUTADOR;MOTO;AUTO1;SEXO;FECHANTO;PARENTES;ESTCIVIL;CONYUVIVE;DISCAPA;CARNET;EMBARAZA;ASISTE;TIPOESTA;GRADO;NIVEL;INGRESOS;PERCIBE;PUNTAJE
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;20/07/2002;3;5;0;0;0;2;1;4;1;1;0;2;29.94
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;1;2;1;26/09/1978;1;1;2;0;3;2;1;4;4;2;513000;1;37.91
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;1;2;2;21/03/1983;2;1;1;0;4;1;2;0;6;2;0;2;37.91
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;1;2;1;4/01/2001;3;5;0;0;4;2;1;4;1;1;0;2;37.91
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;1;2;1;24/01/2006;3;5;0;0;3;2;1;2;0;0;0;2;37.91
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;1;2;1;8/03/2007;3;5;0;0;3;2;1;2;0;0;0;2;37.91
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;2;2;1;2;2;2;2;2;2;2;2;22/03/1955;1;5;0;0;4;1;2;0;1;1;50000;1;22.17
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;2;2;1;2;2;2;2;2;2;2;1;16/12/1992;3;5;0;0;4;2;2;0;1;2;0;2;22.17
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;3;1;0;2;2;2;2;2;2;2;2;2;2;1;21/06/1952;1;5;0;0;4;2;2;0;5;1;100000;1;47.55
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;8/08/1957;1;5;0;0;4;2;2;0;3;1;496000;1;46.1
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2/08/1937;5;3;0;0;4;1;2;0;5;1;0;2;46.1
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;6/01/1987;11;5;0;0;4;2;2;0;6;2;100000;1;46.1
1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;2;1;1;2;2;2;2;2;2;1;18/01/1956;1;5;0;0;4;2;2;0;3;2;0;2;39.56
1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;2;1;1;2;2;2;2;2;2;2;16/07/1995;14;5;0;0;4;2;1;4;1;2;0;2;39.56
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;23/06/1969;1;5;0;0;3;2;2;0;2;1;513000;1;26.32
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;18/02/1998;11;5;0;0;0;2;1;4;1;2;0;2;26.32
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;12/02/2002;11;5;0;0;0;2;1;4;2;1;0;2;26.32
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;5/04/1961;1;3;0;0;4;1;2;0;5;1;260000;1;20.6
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;4/10/1979;3;5;0;0;4;2;2;0;4;2;0;2;20.6
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;20/04/1988;3;5;0;0;4;2;2;0;2;1;0;2;20.6
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;1;9/12/1991;3;5;0;0;4;2;2;0;1;2;0;2;20.6
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;20/10/2009;4;5;0;0;0;2;2;0;0;0;0;2;20.6
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;1;29/12/2016;4;5;0;0;3;2;2;0;0;0;0;2;20.6
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;9/12/2016;4;5;0;0;3;2;2;0;0;0;0;2;20.6
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;15/07/1952;1;2;2;0;3;2;2;0;2;1;0;2;46.38
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;31/03/1963;2;2;1;0;3;1;2;0;5;1;497000;1;46.38
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;16/08/1983;3;5;0;0;4;2;2;0;6;2;0;2;46.38
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;22/07/1982;3;5;0;0;3;1;2;0;6;2;497000;1;46.38
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;18/02/2008;4;5;0;0;3;2;2;0;0;0;0;2;46.38
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;21/10/1926;9;3;0;0;4;1;2;0;5;1;0;2;43.06
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;12/12/1975;1;2;2;0;3;1;2;0;6;2;495900;1;34.92
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;1;12/04/1978;2;2;1;0;3;2;1;4;2;3;0;2;34.92
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;22/06/1949;5;3;0;0;1;1;2;0;0;0;0;2;34.92
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;24/09/1994;3;5;0;0;3;2;1;4;2;2;0;2;34.92
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;4/03/1996;3;5;0;0;3;2;1;4;1;2;0;2;34.92
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;1;28/05/2012;4;5;0;0;0;2;2;0;0;0;0;2;34.92
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;1;10/04/2017;4;5;0;0;0;2;2;0;0;0;0;2;34.92
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;2/01/1942;1;4;0;0;3;2;2;0;5;1;300000;1;40.41
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;2;2;2;1;2;2;2;2;1;16/03/1961;1;5;0;0;4;2;2;0;2;2;499900;1;50.14
1;1;1;1;3;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;1;1/04/1957;1;2;2;0;3;2;2;0;1;2;499900;1;55.25
1;1;1;1;3;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;8/03/1957;2;2;1;0;3;1;2;0;1;2;0;2;55.25
1;1;1;1;3;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;8/05/1982;3;5;0;0;3;2;1;4;6;2;0;2;55.25
1;1;1;1;3;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;30/03/1995;3;5;0;0;3;2;1;4;2;2;14000;1;55.25
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;31/08/1958;1;2;2;0;3;2;2;0;6;2;513000;1;59.94
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;27/08/1956;2;2;1;0;3;2;2;0;5;1;0;2;59.94
1;1;1;1;2;1;1;2;1;1;1;1;2;3;1;1;1;1;1;1;1;2;3;1;1;1;1;1;1;2;1;2;2;2;2;2;24/11/1934;1;3;0;0;3;1;2;0;0;0;0;2;34.33
1;1;1;1;2;1;1;2;1;1;1;1;2;3;1;1;1;1;1;1;1;2;3;1;1;1;1;1;1;2;1;2;2;2;2;1;21/01/1962;3;5;0;0;3;2;2;0;3;2;499900;1;34.33
1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;1;5/03/1963;1;2;2;0;4;2;2;0;5;1;150000;1;31.09
1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;28/03/1973;2;2;1;0;4;1;2;0;2;1;0;2;31.09
1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;1;20/12/1992;3;5;0;0;4;2;1;4;4;2;30000;1;31.09
1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;6/03/1994;3;5;0;0;4;2;1;4;2;2;30000;1;31.09
1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;13/02/2001;3;5;0;0;4;2;1;4;2;1;12500;1;31.09
1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;1;31/05/2002;3;5;0;0;4;2;1;4;0;0;0;2;31.09
1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;30/11/1974;12;5;0;0;0;1;2;0;1;1;0;2;31.09
1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;14/01/2008;11;5;0;0;0;2;1;4;2;1;0;2;31.09
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;13/05/1958;1;4;0;0;3;1;2;0;4;1;0;2;59.53
1;1;2;1;3;1;1;2;1;1;2;1;2;3;2;1;1;1;1;1;1;2;3;1;2;1;2;1;1;2;2;2;2;2;2;2;3/01/1968;1;1;2;0;3;1;2;0;4;1;320000;1;14.57
1;1;2;1;3;1;1;2;1;1;2;1;2;3;2;1;1;1;1;1;1;2;3;1;2;1;2;1;1;2;2;2;2;2;2;1;20/01/1983;2;1;1;0;3;2;2;0;3;2;496900;1;14.57
1;1;2;1;3;1;1;2;1;1;2;1;2;3;2;1;1;1;1;1;1;2;3;1;2;1;2;1;1;2;2;2;2;2;2;2;1/07/1940;5;3;0;0;4;1;2;0;2;1;0;2;14.57
1;1;2;1;3;1;1;2;1;1;2;1;2;3;2;1;1;1;1;1;1;2;3;1;2;1;2;1;1;2;2;2;2;2;2;1;1/01/1999;3;5;0;0;4;2;1;4;4;1;0;2;14.57
1;1;2;1;3;1;1;2;1;1;2;1;2;3;2;1;1;1;1;1;1;2;3;1;2;1;2;1;1;2;2;2;2;2;2;2;11/07/1994;3;5;0;0;4;1;2;0;6;2;0;2;14.57
1;1;2;1;3;1;1;2;1;1;2;1;2;3;2;1;1;1;1;1;1;2;3;1;2;1;2;1;1;2;2;2;2;2;2;1;15/04/2015;4;5;0;0;0;2;2;0;0;0;0;2;14.57
1;1;2;1;3;1;1;2;1;1;2;1;2;3;2;1;1;1;1;1;1;2;3;1;2;1;2;1;1;2;2;2;2;2;2;2;19/12/2012;4;5;0;0;4;2;1;2;0;0;122000;1;14.57
1;1;2;1;3;1;1;2;1;1;2;1;2;3;2;1;1;1;1;1;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;25/12/1967;1;5;0;0;4;1;2;0;0;0;200000;1;4.09
1;1;2;1;3;1;1;2;1;1;2;1;2;3;2;1;1;1;1;1;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;1;10/12/1993;3;5;0;0;4;2;2;0;4;1;0;2;4.09
1;1;2;1;3;1;1;2;1;1;2;1;2;3;2;1;1;1;1;1;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;19/01/1996;3;5;0;0;4;1;2;0;2;1;500000;1;4.09
1;1;2;1;3;1;1;2;1;1;2;1;2;3;2;1;1;1;1;1;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;1/04/2014;4;5;0;0;4;2;2;0;0;0;0;2;4.09
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;13/05/1947;1;1;0;0;3;1;2;0;2;1;0;2;49.86
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;9/08/1982;3;5;0;0;4;2;2;0;5;1;0;2;49.86
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;2;2;1;19/06/1965;1;1;2;0;4;2;2;0;0;0;400000;1;43.53
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;2;2;2;7/11/1970;2;1;1;0;4;1;2;0;1;1;0;2;43.53
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;2;2;1;15/04/1987;3;5;0;0;3;2;1;4;1;2;499900;1;43.53
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;2;2;2;17/04/1990;3;5;0;0;4;2;1;4;2;2;0;2;43.53
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;2;2;1;12/06/1994;3;5;0;0;4;2;1;4;4;1;0;2;43.53
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;2;2;1;15/10/1990;13;5;0;0;4;2;1;4;3;2;0;2;43.53
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;2;2;1;26/01/2013;4;5;0;0;0;2;2;0;0;0;0;2;43.53
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;25/11/1925;1;3;0;0;4;1;2;0;2;1;0;2;32.84
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;1;25/08/1943;3;2;3;0;4;2;2;0;4;1;120000;1;32.84
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;18/12/1956;7;2;2;0;4;1;2;0;0;0;0;2;32.84
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;1;25/10/1975;4;5;0;0;4;2;2;0;2;1;200000;1;32.84
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;19/05/1970;1;1;2;0;4;2;2;0;2;3;160000;1;38.02
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;12/10/1967;2;1;1;0;4;2;2;0;5;1;0;2;38.02
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;12/08/1988;3;5;0;0;4;1;2;0;3;2;0;2;38.02
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;25/03/1994;3;5;0;0;4;2;1;4;2;2;0;2;38.02
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;9/05/2006;4;5;0;0;4;2;1;1;0;0;0;2;38.02
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;3/05/2011;4;5;0;0;0;2;2;0;0;0;0;2;38.02
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;27/03/1953;1;1;4;0;3;1;2;0;3;2;0;2;57.96
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;1;4/08/1972;3;5;0;0;3;2;2;0;3;1;200000;1;57.96
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;4/04/1985;3;2;5;0;3;2;2;0;2;3;200000;1;57.96
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;1;27/12/1964;2;1;1;0;4;2;2;0;0;0;200000;1;57.96
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;1;10/06/1978;7;2;3;0;3;2;2;0;1;2;200000;1;57.96
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;1;13/08/1995;3;5;0;0;4;2;1;4;2;2;0;2;57.96
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;31/07/1970;1;2;2;0;3;1;2;0;1;2;0;2;59.51
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;20/01/1971;2;2;1;0;3;2;2;0;5;1;496000;1;59.51
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;5/04/1990;3;5;0;0;0;2;1;4;6;2;0;2;59.51
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;25/09/1999;3;5;0;0;3;2;1;4;3;1;0;2;59.51
1;2;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;1;1;0;2;2;1;2;2;2;2;2;2;2;1;3/11/1972;1;1;0;0;0;2;2;0;5;1;0;2;61.2
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;2;2;2;15/08/1933;1;3;0;0;3;1;2;0;4;1;47000;1;46.07
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;2;2;2;1/02/1963;3;5;0;0;1;2;2;0;6;2;496000;1;46.07
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;2;2;2;19/11/1964;3;5;0;0;1;2;2;0;6;2;496000;1;46.07
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;20/12/1936;1;3;0;0;1;1;2;0;0;0;496000;1;35.59
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;4/04/1977;3;5;0;0;0;2;2;0;5;2;0;2;35.59
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;27/10/1978;3;5;0;0;0;2;2;0;6;2;0;2;35.59
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;17/04/1992;4;5;0;0;0;2;2;0;2;2;0;2;35.59
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;5/02/1962;3;5;0;0;0;1;2;0;0;0;0;2;35.59
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;14/08/1973;3;5;0;7;1;2;2;0;0;0;0;2;35.59
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;10/09/1964;3;5;0;0;4;2;2;0;6;2;496000;1;35.59
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;22/11/1969;3;5;0;0;3;2;2;0;6;2;496000;1;35.59
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;14/08/1981;1;5;0;0;4;1;2;0;6;2;150000;1;40.18
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;5/10/1998;3;5;0;0;4;2;1;4;4;1;0;2;40.18
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;4/01/2005;3;5;0;0;4;2;1;2;0;0;0;2;40.18
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;29/03/1976;1;1;2;0;4;1;2;0;5;1;0;2;49.06
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;2/11/1973;2;1;1;0;0;2;2;0;3;2;496000;1;49.06
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;20/01/1995;3;5;0;0;4;2;1;4;3;2;0;2;49.06
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;31/07/2008;3;5;0;0;0;2;2;0;0;0;0;2;49.06
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;8/04/1953;5;5;0;0;4;1;2;0;2;1;0;2;49.06
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;21/06/1972;6;1;7;0;4;1;2;0;0;0;0;2;49.06
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;4/04/1977;13;1;6;0;3;2;2;0;6;2;496000;1;49.06
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;18/08/1988;11;5;0;0;0;2;2;0;0;0;0;2;49.06
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;12/05/1991;11;5;0;0;4;2;2;0;4;1;0;2;49.06
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;15/08/2012;4;5;0;0;0;2;2;0;0;0;0;2;49.06
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;8/11/1925;1;2;2;0;4;1;2;0;2;2;15000;1;33.44
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;24/12/1929;2;2;1;0;4;2;2;0;0;0;0;2;33.44
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;8/10/1949;3;5;0;0;4;1;2;0;0;0;0;2;33.44
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;3/10/1955;3;5;0;0;3;1;2;0;3;2;496000;1;33.44
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;23/09/1986;4;5;0;0;0;2;2;0;2;2;0;2;33.44
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;18/12/1987;3;5;0;0;4;2;2;0;6;2;0;2;33.44
